geoid,2018, total_count, total_count (/10K pop), total_Case fatality rate, total_deaths, total_deaths (/10K pop)
47155,0,14975,1555.25,1.06,158,16.41
47157,4,422401,4507.99,2.07,8763,93.52
47159,1,2993,1538.18,2.71,81,41.63
47161,0,945,710.47,0.0,0,0.0
47163,1,5490,350.27,2.7,148,9.44
47165,1,77356,4310.17,4.74,3664,204.15
47167,1,30272,4926.6,0.61,185,30.11
47169,1,92321,96438.94,0.3,278,290.4
47171,1,1846,1038.25,0.0,0,0.0
47173,1,482,249.83,0.0,0,0.0
47175,0,293,513.67,0.0,0,0.0
47177,1,1953,482.77,0.0,0,0.0
47179,1,6793,534.65,0.0,0,0.0
47181,0,3498,2101.03,0.0,0,0.0
47183,1,2340,695.89,0.47,11,3.27
47185,1,2454,923.25,2.32,57,21.44
47187,2,52260,2390.14,1.68,878,40.16
47189,1,35381,2666.98,1.98,699,52.69
48001,0,22588,3903.7,0.17,38,6.57
48003,3,2612,1465.93,0.04,1,0.56
48005,3,16995,1939.91,1.41,240,27.4
48007,0,514,207.57,0.0,0,0.0
48009,1,146,166.12,0.0,0,0.0
48011,0,185,965.55,0.0,0,0.0
48013,3,3378,691.82,3.55,120,24.58
48015,1,2441,825.64,0.0,0,0.0
48017,3,2231,3145.8,0.54,12,16.92
48019,0,660,303.27,0.0,0,0.0
48021,3,16797,2034.1,1.51,254,30.76
48023,0,35,97.47,0.0,0,0.0
48025,3,1413,432.23,0.0,0,0.0
48027,2,38379,1121.42,1.23,472,13.79
48029,3,318052,1651.48,1.89,6015,31.23
48031,0,938,831.63,3.84,36,31.92
48033,0,0,0.0,0.0,0,0.0
48035,0,521,287.5,0.0,0,0.0
48037,4,18884,2011.98,5.17,977,104.09
48039,2,84795,2395.35,1.15,976,27.57
48041,2,54802,2500.17,3.25,1782,81.3
48043,3,1445,1567.93,0.35,5,5.43
48045,0,82,530.4,0.0,0,0.0
48047,3,121,168.52,0.0,0,0.0
48049,1,4111,1086.59,14.21,584,154.36
48051,0,2559,1432.57,0.0,0,0.0
48053,0,3907,853.99,1.59,62,13.55
48055,3,7999,1932.08,0.31,25,6.04
48057,3,3557,1631.13,6.18,220,100.89
48059,1,678,492.37,11.95,81,58.82
48061,3,75412,1788.07,3.44,2596,61.55
48063,1,4564,3562.01,0.53,24,18.73
48065,1,353,585.21,0.0,0,0.0
48067,0,2130,707.95,5.59,119,39.55
48069,3,3028,3888.53,3.04,92,118.15
48071,1,8123,2016.03,0.31,25,6.2
48073,3,3978,766.43,3.24,129,24.85
48075,3,247,341.82,0.0,0,0.0
48077,0,360,346.59,0.0,0,0.0
48079,3,73,251.38,0.0,0,0.0
48081,0,143,436.64,8.39,12,36.64
48083,0,164,195.45,0.0,0,0.0
48085,2,118831,1258.34,2.14,2539,26.89
48087,3,277,924.57,0.0,0,0.0
48089,0,2446,1163.54,0.0,0,0.0
48091,2,15461,1144.44,3.77,583,43.15
48093,0,719,532.79,9.18,66,48.91
48095,3,158,373.26,0.0,0,0.0
48097,1,1401,354.05,0.0,0,0.0
48099,2,18744,2486.3,0.78,147,19.5
48101,3,254,1565.0,22.44,57,351.2
48103,3,1650,3409.8,12.73,210,433.97
48105,3,171,470.69,0.0,0,0.0
48107,3,437,745.61,18.54,81,138.2
48109,3,39,174.03,0.0,0,0.0
48111,3,2394,3305.26,1.0,24,33.14
48113,2,832839,3219.88,2.07,17281,66.81
48115,3,2987,2304.07,2.91,87,67.11
48117,3,11498,6083.92,5.88,676,357.69
48119,1,174,333.65,0.0,0,0.0
48121,2,120504,1493.15,2.04,2458,30.46
48123,3,2140,1047.22,3.5,75,36.7
48125,0,113,509.93,0.0,0,0.0
48127,3,199,186.63,0.0,0,0.0
48129,0,2261,6675.52,0.0,0,0.0
48131,3,602,530.16,0.0,0,0.0
48133,0,502,274.77,0.0,0,0.0
48135,3,22362,1412.26,1.89,423,26.71
48137,0,20,97.32,0.0,0,0.0
48139,2,28509,1688.54,3.66,1044,61.83
48141,3,216711,2587.12,2.47,5351,63.88
48143,2,2476,596.89,3.76,93,22.42
48145,4,892,515.64,0.0,0,0.0
48147,1,3279,959.47,6.04,198,57.94
48149,0,3242,1293.39,3.86,125,49.87
48151,0,135,347.67,31.85,43,110.74
48153,3,868,1478.2,0.46,4,6.81
48155,0,0,0.0,0.0,0,0.0
48157,2,163860,2216.3,2.0,3285,44.43
48159,0,1262,1181.76,0.0,0,0.0
48161,0,897,455.12,0.0,0,0.0
48163,3,4748,2448.18,0.0,0,0.0
48165,3,649,319.37,0.0,0,0.0
48167,2,98439,3009.55,2.72,2676,81.81
48169,3,391,621.82,0.0,0,0.0
48171,0,791,301.82,0.0,0,0.0
48173,3,141,986.01,0.0,0,0.0
48175,0,639,848.49,0.0,0,0.0
48177,3,9028,4368.32,2.16,195,94.35
48179,3,6890,3037.25,1.94,134,59.07
48181,1,21843,1699.05,0.71,156,12.13
48183,2,17288,1399.91,2.72,470,38.06
48185,1,13150,4759.32,0.78,102,36.92
48187,3,16614,1070.92,0.13,21,1.35
48189,3,6962,2040.86,5.27,367,107.58
48191,3,88,286.27,27.27,24,78.07
48193,0,794,960.21,5.42,43,52.0
48195,3,1291,2327.38,9.53,123,221.74
48197,0,136,344.13,0.0,0,0.0
48199,1,11752,2084.46,3.06,360,63.85
48201,2,1135649,2467.45,1.6,18193,39.53
48203,1,16568,2486.01,9.18,1521,228.22
48205,1,868,1505.12,13.94,121,209.81
48207,0,163,280.6,0.0,0,0.0
48209,2,60356,2956.45,0.46,279,13.67
48211,3,179,440.78,0.0,0,0.0
48213,0,4952,615.46,2.36,117,14.54
48215,3,83830,986.94,1.35,1128,13.28
48217,1,2451,692.39,3.26,80,22.6
48219,3,2330,1005.96,3.99,93,40.15
48221,1,2585,454.3,10.87,281,49.38
48223,1,2013,555.46,0.4,8,2.21
48225,0,6517,2839.03,0.0,0,0.0
48227,3,1033,281.72,8.23,85,23.18
48229,3,386,941.92,0.0,0,0.0
48231,1,11061,1200.3,2.84,314,34.07
48233,1,2674,1239.63,0.0,0,0.0
48235,0,41,269.03,0.0,0,0.0
48237,1,385,435.42,0.0,0,0.0
48239,3,1541,1039.81,3.37,52,35.09
48241,1,2417,680.77,5.83,141,39.71
48243,0,24,107.43,0.0,0,0.0
48245,2,61515,2410.37,3.44,2114,82.83
48247,3,390,738.36,0.0,0,0.0
48249,3,1998,485.05,0.0,0,0.0
48251,1,16170,989.14,1.72,278,17.01
48253,0,25398,12768.59,0.0,0,0.0
48255,3,687,446.48,0.0,0,0.0
48257,3,19171,1612.23,0.82,158,13.29
48259,2,2620,624.08,0.0,0,0.0
48261,3,2,33.61,0.0,0,0.0
48263,0,0,0.0,0.0,0,0.0
48265,0,1846,359.39,1.63,30,5.84
48267,0,84,190.56,0.0,0,0.0
48269,3,0,0.0,0.0,0,0.0
48271,3,52,141.5,0.0,0,0.0
48273,3,1641,522.2,5.06,83,26.41
48275,3,99,265.2,0.0,0,0.0
48277,1,10537,2127.31,5.45,574,115.88
48279,3,1266,954.61,0.0,0,0.0
48281,1,768,372.09,0.0,0,0.0
48283,3,357,481.85,0.0,0,0.0
48285,1,2544,1275.76,2.79,71,35.61
48287,0,1748,1031.15,4.81,84,49.55
48289,0,938,548.6,0.0,0,0.0
48291,3,9099,1111.5,1.79,163,19.91
48293,4,2168,921.96,4.24,92,39.12
48295,3,326,939.75,0.0,0,0.0
48297,0,801,660.73,0.0,0,0.0
48299,0,394,190.89,0.0,0,0.0
48301,0,0,0.0,0.0,0,0.0
48303,2,75224,2495.37,5.25,3951,131.06
48305,3,976,1680.44,7.68,75,129.13
48307,0,372,459.37,0.0,0,0.0
48309,2,20438,822.69,1.93,394,15.86
48311,3,0,0.0,0.0,0,0.0
48313,3,963,681.63,0.0,0,0.0
48315,0,1296,1285.33,3.01,39,38.68
48317,3,385,685.79,15.84,61,108.66
48319,0,2075,4986.78,0.0,0,0.0
48321,3,7622,2074.41,5.46,416,113.22
48323,3,9884,1705.02,0.84,83,14.32
48325,3,9249,1874.77,1.81,167,33.85
48327,0,55,259.07,0.0,0,0.0
48329,2,17098,1041.33,5.18,886,53.96
48331,1,2853,1156.75,2.52,72,29.19
48333,0,47,95.88,0.0,0,0.0
48335,3,158,184.62,0.0,0,0.0
48337,1,805,414.76,9.32,75,38.64
48339,2,87284,1574.26,2.17,1895,34.18
48341,3,48575,22281.09,1.68,816,374.29
48343,4,1630,1311.98,0.0,0,0.0
48345,0,83,717.99,0.0,0,0.0
48347,2,20741,3163.76,6.52,1352,206.23
48349,3,6217,1279.67,3.97,247,50.84
48351,0,443,315.15,0.0,0,0.0
48353,3,565,377.52,0.0,0,0.0
48355,3,42297,1173.33,0.69,290,8.04
48357,3,2980,2879.78,4.26,127,122.73
48359,1,328,1569.38,31.1,102,488.04
48361,1,9050,1076.78,1.66,150,17.85
48363,0,988,348.91,14.68,145,51.21
48365,1,12751,5439.85,10.04,1280,546.08
48367,1,7496,577.49,0.6,45,3.47
48369,3,5692,5777.51,1.39,79,80.19
48371,3,4638,2936.0,0.0,0,0.0
48373,0,4591,959.72,0.0,0,0.0
48375,3,151837,12559.0,1.29,1964,162.45
48377,3,298,418.36,0.0,0,0.0
48379,0,338,294.6,0.0,0,0.0
48381,2,45232,3414.38,0.93,419,31.63
48383,3,109,290.51,0.0,0,0.0
48385,0,34,100.32,0.0,0,0.0
48387,0,4092,3333.6,8.75,358,291.65
48389,3,653,431.74,0.0,0,0.0
48391,3,318,439.47,0.0,0,0.0
48393,1,175,1977.4,0.0,0,0.0
48395,1,1143,676.73,0.0,0,0.0
48397,2,13179,1407.38,5.43,715,76.35
48399,1,214,207.57,0.0,0,0.0
48401,1,7852,1465.06,1.72,135,25.19
48403,0,757,723.85,4.23,32,30.6
48405,0,3625,4353.31,6.57,238,285.82
48407,0,1409,506.49,0.0,0,0.0
48409,3,3503,522.48,0.0,0,0.0
48411,0,96,161.02,0.0,0,0.0
48413,3,265,865.73,0.0,0,0.0
48415,3,1196,693.78,0.0,0,0.0
48417,0,68,205.38,0.0,0,0.0
48419,4,14787,5803.83,2.98,440,172.7
48421,3,1793,5863.31,0.0,0,0.0
48423,2,21701,964.42,1.59,344,15.29
48425,1,109,124.67,0.0,0,0.0
48427,3,9448,1478.7,0.38,36,5.63
48429,0,268,285.96,0.0,0,0.0
48431,3,0,0.0,0.0,0,0.0
48433,0,0,0.0,0.0,0,0.0
48435,3,64,165.59,0.0,0,0.0
48437,3,1366,1825.23,2.12,29,38.75
48439,2,457205,2263.42,2.52,11535,57.1
48441,2,28069,2058.63,1.43,401,29.41
48443,0,18,208.82,0.0,0,0.0
48445,3,1144,906.86,0.0,0,0.0
48447,0,3,19.14,0.0,0,0.0
48449,3,29050,8875.65,0.61,176,53.77
48451,3,8627,734.43,1.0,86,7.32
48453,2,308695,2565.69,2.14,6597,54.83
48455,0,1332,914.27,0.0,0,0.0
48457,0,1022,475.44,0.0,0,0.0
48459,1,2220,544.53,0.0,0,0.0
48461,3,41,112.82,0.0,0,0.0
48463,3,1805,668.3,0.55,10,3.7
48465,3,2777,566.42,0.0,0,0.0
48467,1,2925,538.0,4.44,130,23.91
48469,3,18300,1989.78,2.61,478,51.97
48471,2,81178,11347.38,1.77,1436,200.73
48473,3,5499,1100.09,0.0,0,0.0
48475,3,275,237.36,0.0,0,0.0
48477,1,15032,4320.04,11.32,1701,488.85
48479,3,52821,1941.57,2.97,1570,57.71
48481,3,6385,1536.67,0.49,31,7.46
48483,3,987,1800.44,0.0,0,0.0
48485,2,10714,812.79,1.48,159,12.06
48487,3,410,317.68,0.0,0,0.0
48489,3,3557,1635.1,4.19,149,68.49
48491,2,63002,1195.35,2.78,1749,33.18
48493,3,3871,803.15,8.55,331,68.68
48495,3,436,558.83,0.0,0,0.0
48497,1,3737,578.13,6.88,257,39.76
48499,0,2865,653.89,5.83,167,38.11
48501,3,523,610.2,0.0,0,0.0
48503,1,768,423.98,10.55,81,44.72
48505,3,1301,905.42,0.0,0,0.0
48507,3,737,607.53,0.0,0,0.0
49003,1,4329,816.78,1.76,76,14.34
49005,2,39077,3194.24,0.12,45,3.68
49009,0,0,0.0,0.0,0,0.0
49011,2,45771,1343.75,0.56,256,7.52
49013,1,724,358.08,0.0,0,0.0
49015,1,540,526.93,0.0,0,0.0
49017,0,387,771.38,0.0,0,0.0
49019,0,618,642.68,0.0,0,0.0
49021,2,8300,1670.32,0.0,0,0.0
49023,1,832,759.96,0.0,0,0.0
49025,0,330,448.98,0.0,0,0.0
49027,1,883,693.47,0.0,0,0.0
49029,1,1056,927.05,0.0,0,0.0
49031,0,108,567.23,0.0,0,0.0
49033,0,67,285.11,0.0,0,0.0
49035,2,446004,3979.32,1.19,5298,47.27
49037,4,19001,12434.4,1.87,356,232.97
49039,1,1341,456.65,0.0,0,0.0
49041,1,1306,618.43,0.0,0,0.0
49043,2,38215,9433.24,0.01,2,0.49
49045,1,10424,1599.14,0.0,0,0.0
49047,1,1120,308.34,0.0,0,0.0
49049,2,161244,2730.91,0.7,1133,19.19
49051,2,22203,7274.19,0.61,136,44.56
49053,2,33147,2064.76,0.0,0,0.0
49055,0,0,0.0,0.0,0,0.0
49057,1,30469,1229.92,1.52,463,18.69
50001,1,5881,1592.08,2.75,162,43.86
50003,0,5252,1462.14,1.68,88,24.5
50005,0,1321,434.18,0.0,0,0.0
50007,2,43964,2712.96,7.07,3110,191.91
50009,0,211,339.88,0.0,0,0.0
50011,1,8676,1769.71,4.94,429,87.51
50013,0,500,717.88,0.0,0,0.0
50015,1,2560,1013.14,3.44,88,34.83
50017,0,752,259.87,0.0,0,0.0
50019,0,1007,374.2,0.0,0,0.0
50021,0,4843,817.07,1.65,80,13.5
50023,1,3456,591.0,2.31,80,13.68
50025,0,7002,1622.71,3.34,234,54.23
50027,0,4444,801.78,4.41,196,35.36
51001,4,55235,16869.77,1.38,762,232.73
51003,2,16519,1553.19,2.82,466,43.82
51005,1,1393,911.29,6.32,88,57.57
51007,1,2213,1721.64,3.39,75,58.35
51009,1,1954,612.89,0.2,4,1.25
51011,1,2185,1402.71,0.0,0,0.0
51013,2,143830,6204.84,4.91,7061,304.61
51015,1,8286,1109.22,1.28,106,14.19
51017,0,0,0.0,0.0,0,0.0
51019,1,4953,635.75,2.32,115,14.76
51021,0,30,46.53,0.0,0,0.0
51023,1,3716,1118.54,7.24,269,80.97
51025,4,3164,1898.59,1.61,51,30.6
51027,0,1469,663.56,0.0,0,0.0
51029,4,28930,17013.64,0.57,165,97.04
51031,1,1680,304.51,3.1,52,9.43
51033,1,5408,1791.68,3.25,176,58.31
51035,0,7496,2520.68,2.44,183,61.54
51036,4,2101,3003.57,5.95,125,178.7
51037,4,1604,1326.17,0.0,0,0.0
51041,2,118217,3482.63,2.15,2547,75.03
51043,1,2099,1461.19,0.0,0,0.0
51045,1,386,754.94,0.0,0,0.0
51047,2,40577,8043.01,1.15,467,92.57
51049,4,2504,2558.76,0.0,0,0.0
51051,0,44,29.41,0.0,0,0.0
51053,4,5379,1900.17,0.07,4,1.41
51057,4,2820,2555.27,0.0,0,0.0
51059,2,720759,6302.94,3.44,24786,216.75
51061,2,21267,3077.05,1.71,364,52.67
51063,1,534,340.87,5.81,31,19.79
51065,1,7342,2793.55,6.06,445,169.32
51067,0,3153,560.7,1.74,55,9.78
51069,1,23637,2775.83,0.98,232,27.25
51071,1,514,305.7,0.0,0,0.0
51073,1,2799,753.21,2.68,75,20.18
51075,1,7868,3499.69,5.12,403,179.25
51077,0,2902,1835.43,1.76,51,32.26
51079,1,2475,1275.12,3.03,75,38.64
51081,4,12516,10735.05,4.0,501,429.71
51083,4,2397,689.21,1.34,32,9.2
51085,1,21603,2068.28,6.85,1480,141.7
51087,2,132592,4071.71,7.43,9845,302.33
51089,4,8807,1707.18,2.0,176,34.12
51091,0,183,826.56,0.0,0,0.0
51093,1,10670,2933.58,3.21,342,94.03
51095,2,18351,2474.75,6.5,1193,160.88
51097,0,1015,1439.31,3.74,38,53.89
51099,2,4987,1926.23,5.98,298,115.1
51101,1,1772,1074.13,0.73,13,7.88
51103,0,629,582.19,0.0,0,0.0
51105,0,809,335.21,0.0,0,0.0
51107,2,176708,4588.11,2.3,4064,105.52
51109,0,6256,1768.23,0.7,44,12.44
51111,4,1092,889.4,0.0,0,0.0
51113,1,2480,1887.51,2.5,62,47.19
51115,0,417,474.08,0.0,0,0.0
51117,0,14421,4675.01,9.49,1369,443.8
51119,0,907,847.66,0.0,0,0.0
51121,2,6698,683.49,1.42,95,9.69
51125,0,1131,763.57,0.0,0,0.0
51127,1,2959,1402.17,2.67,79,37.44
51131,0,14895,12457.14,8.14,1213,1014.47
51133,0,1649,1349.1,3.58,59,48.27
51135,4,3343,2156.77,0.72,24,15.48
51137,1,6890,1934.74,1.07,74,20.78
51139,0,14255,6002.36,8.81,1256,528.86
51141,0,1444,808.56,0.76,11,6.16
51143,0,3608,584.99,2.08,75,12.16
51145,1,2929,1025.06,1.09,32,11.2
51147,4,8925,3887.87,2.17,194,84.51
51149,2,8865,2339.42,0.09,8,2.11
51153,2,358617,7851.51,1.84,6589,144.26
51155,1,1632,476.72,2.39,39,11.39
51157,0,939,1280.69,0.0,0,0.0
51159,0,17989,20262.45,1.51,271,305.25
51161,1,8827,943.23,3.06,270,28.85
51163,0,1247,554.0,0.0,0,0.0
51165,1,36524,4597.45,1.03,378,47.58
51167,0,570,207.97,0.0,0,0.0
51169,0,589,267.62,22.58,133,60.43
51171,1,27994,6503.43,4.4,1233,286.44
51173,1,1603,516.11,0.69,11,3.54
51175,4,10419,5808.02,1.41,147,81.94
51177,2,40111,3052.31,1.96,787,59.89
51179,2,48414,3361.8,0.62,301,20.9
51181,4,716,1084.85,10.47,75,113.64
51183,4,9087,7911.37,1.34,122,106.22
51185,0,685,162.79,0.0,0,0.0
51187,1,11997,3041.14,1.55,186,47.15
51191,0,4136,760.21,6.58,272,49.99
51193,0,4657,2640.32,1.01,47,26.65
51195,1,2007,514.29,6.88,138,35.36
51197,0,2131,736.35,3.52,75,25.92
51199,2,6285,929.91,3.15,198,29.3
51510,2,128142,8187.73,2.3,2949,188.43
51520,1,266,157.93,0.0,0,0.0
51530,1,864,1350.21,0.0,0,0.0
51540,2,9192,1954.0,2.35,216,45.92
51550,2,40558,1705.41,2.46,999,42.01
51570,2,7013,3986.24,12.31,863,490.54
51580,1,191,342.17,0.0,0,0.0
51590,4,4412,1062.83,2.7,119,28.67
51595,4,5645,10490.62,6.73,380,706.19
51600,2,4055,1699.14,8.21,333,139.53
51610,2,3509,2494.49,12.0,421,299.28
51620,4,2767,3369.87,3.76,104,126.66
51630,2,10561,3709.65,0.02,2,0.7
51640,1,8942,13470.92,3.28,293,441.4
51650,2,16029,1182.23,1.67,267,19.69
51660,2,54785,10261.09,2.75,1507,282.26
51670,4,6939,3096.66,0.94,65,29.01
51678,2,555,780.59,0.0,0,0.0
51680,2,6906,861.84,1.09,75,9.36
51683,2,65504,15800.47,1.0,652,157.27
51685,2,19503,11875.42,1.56,305,185.72
51690,4,0,0.0,0.0,0,0.0
51700,2,22426,1244.89,3.29,738,40.97
51710,2,38602,1571.79,1.21,469,19.1
51720,4,176,441.1,0.0,0,0.0
51730,4,9289,2918.59,2.1,195,61.27
51735,1,831,690.26,0.0,0,0.0
51740,4,22919,2404.65,3.65,837,87.82
51750,2,483,273.96,0.0,0,0.0
51760,2,93138,4161.9,1.87,1744,77.93
51770,2,14342,1439.66,3.37,484,48.58
51775,1,2786,1091.74,4.74,132,51.73
51790,2,3078,1258.79,0.0,0,0.0
51800,2,22375,2509.53,8.56,1915,214.78
51810,2,57444,1276.15,2.86,1645,36.54
51820,1,3138,1431.18,0.0,0,0.0
51830,2,3483,2355.29,8.7,303,204.9
51840,2,12924,4650.76,0.9,116,41.74
53001,3,6186,3180.14,0.0,0,0.0
53003,1,1519,680.04,9.48,144,64.47
53005,2,82111,4228.86,6.27,5146,265.03
53007,3,17666,2331.93,3.52,622,82.1
53009,0,2164,290.52,0.0,0,0.0
53011,2,44641,959.23,4.96,2215,47.6
53013,0,203,507.37,0.0,0,0.0
53015,1,7339,698.21,0.0,0,0.0
53017,3,11860,2866.74,1.65,196,47.38
53019,0,102,134.64,0.0,0,0.0
53021,3,65217,7193.58,2.35,1530,168.76
53023,1,0,0.0,0.0,0,0.0
53025,3,25129,2649.06,1.05,265,27.94
53027,0,1489,206.9,0.0,0,0.0
53029,2,17326,2122.35,5.34,926,113.43
53031,0,2981,966.1,0.0,0,0.0
53033,2,701862,3244.47,6.79,47669,220.36
53035,2,15614,594.88,1.1,171,6.51
53037,2,5493,1225.43,0.0,0,0.0
53039,0,2772,1295.57,9.34,259,121.05
53041,1,3315,430.82,7.63,253,32.88
53043,0,210,201.25,0.0,0,0.0
53045,0,2980,475.83,2.35,70,11.18
53047,0,4315,1036.31,3.11,134,32.18
53049,0,704,330.81,7.67,54,25.37
53051,0,224,169.45,0.0,0,0.0
53053,2,182499,2122.48,3.31,6042,70.27
53055,0,1426,865.66,0.0,0,0.0
53057,2,36446,2941.4,3.24,1181,95.31
53059,1,302,259.9,0.0,0,0.0
53061,2,290193,3689.11,4.11,11934,151.71
53063,2,56067,1126.13,4.69,2632,52.86
53065,0,1057,239.06,7.85,83,18.77
53067,2,13854,504.36,1.64,227,8.26
53069,0,306,730.48,0.0,0,0.0
53071,2,8783,1458.1,1.56,137,22.74
53073,2,36306,1674.54,8.5,3086,142.34
53075,2,2047,421.25,0.0,0,0.0
53077,3,296945,11909.96,2.51,7448,298.73
54001,0,731,436.94,9.99,73,43.63
54003,1,23583,2077.89,2.01,474,41.76
54005,0,887,388.75,0.0,0,0.0
54007,0,185,129.53,0.0,0,0.0
54009,0,396,173.9,0.0,0,0.0
54011,1,5500,577.02,0.0,0,0.0
54013,0,119,160.9,0.0,0,0.0
54015,0,353,401.82,3.4,12,13.66
54017,0,0,0.0,0.0,0,0.0
54019,0,3192,723.38,5.76,184,41.7
54021,0,602,733.7,0.0,0,0.0
54023,0,720,618.5,0.0,0,0.0
54025,0,1525,431.44,0.59,9,2.55
54027,0,1843,788.85,4.18,77,32.96
54029,1,1352,455.53,0.0,0,0.0
54031,0,2257,1630.54,0.0,0,0.0
54033,1,3663,537.03,2.46,90,13.19
54035,1,10875,3747.67,11.49,1249,430.42
54037,1,12408,2208.65,1.27,158,28.12
54039,1,18326,986.81,6.27,1149,61.87
54041,0,632,388.3,8.86,56,34.41
54043,0,346,164.15,0.0,0,0.0
54045,0,1433,423.95,5.86,84,24.85
54047,0,521,271.11,0.0,0,0.0
54049,1,4395,777.92,4.1,180,31.86
54051,0,2221,701.85,0.0,0,0.0
54053,0,1248,463.27,0.0,0,0.0
54055,0,1372,226.83,0.0,0,0.0
54057,1,2904,1064.59,2.69,78,28.59
54059,4,602,243.32,17.28,104,42.04
54061,2,11458,1088.63,3.59,411,39.05
54063,0,589,437.37,0.0,0,0.0
54065,0,1355,768.84,0.0,0,0.0
54067,0,632,249.57,8.7,55,21.72
54069,0,4089,961.05,2.03,83,19.51
54071,0,688,975.06,4.36,30,42.52
54073,1,279,371.65,0.0,0,0.0
54075,0,1087,1274.18,0.0,0,0.0
54077,0,2351,694.8,3.28,77,22.76
54079,1,2881,508.54,0.1,3,0.53
54081,0,1647,216.05,0.0,0,0.0
54083,0,6023,2072.25,0.0,0,0.0
54085,0,92,92.63,0.0,0,0.0
54087,0,696,489.97,4.45,31,21.82
54089,0,95,72.98,0.0,0,0.0
54091,0,771,454.84,0.0,0,0.0
54093,0,438,623.31,0.0,0,0.0
54095,0,269,301.94,0.0,0,0.0
54097,0,661,268.64,0.0,0,0.0
54099,0,7955,1954.16,7.94,632,155.25
54101,0,1,1.17,0.0,0,0.0
54103,0,596,381.71,0.0,0,0.0
54105,0,303,522.68,0.0,0,0.0
54107,1,4367,510.43,3.55,155,18.12
54109,0,264,121.6,0.0,0,0.0
55001,0,567,282.47,17.99,102,50.81
55003,0,210,133.66,0.0,0,0.0
55005,1,1421,314.02,0.35,5,1.1
55007,0,303,202.11,25.74,78,52.03
55009,2,157433,6060.1,1.31,2063,79.41
55013,0,86,56.36,60.47,52,34.08
55015,1,4810,965.73,1.68,81,16.26
55017,1,4139,650.43,0.0,0,0.0
55019,1,3077,892.12,10.33,318,92.2
55021,1,4049,710.92,2.22,90,15.8
55023,1,1657,1017.31,0.0,0,0.0
55025,2,69225,1306.52,3.26,2259,42.64
55027,1,18071,2058.76,1.1,198,22.56
55029,0,2475,902.0,8.61,213,77.63
55031,1,1444,332.7,0.0,0,0.0
55033,1,1865,419.12,0.0,0,0.0
55035,2,8378,813.47,0.16,13,1.26
55037,0,193,445.01,0.0,0,0.0
55039,1,15228,1488.34,2.63,400,39.09
55041,0,1459,1617.88,6.1,89,98.69
55043,1,6815,1314.93,11.12,758,146.25
55045,1,4213,1142.85,0.5,21,5.7
55047,1,1221,650.96,0.0,0,0.0
55049,1,1237,523.71,0.0,0,0.0
55051,0,221,386.7,45.25,100,174.98
55053,1,1478,720.76,5.62,83,40.48
55055,1,8804,1040.02,2.08,183,21.62
55057,0,1868,707.07,4.5,84,31.8
55059,2,78742,4677.84,2.53,1993,118.4
55061,1,2542,1248.53,3.23,82,40.28
55063,2,9659,819.6,0.0,0,0.0
55065,1,2238,1337.32,0.0,0,0.0
55067,0,237,123.67,0.0,0,0.0
55069,1,366,131.43,0.0,0,0.0
55071,1,2990,376.54,2.34,70,8.82
55073,1,5011,370.46,1.7,85,6.28
55075,0,2315,571.08,7.0,162,39.96
55077,0,502,330.11,15.54,78,51.29
55078,4,240,524.13,0.0,0,0.0
55079,2,554507,5811.17,4.14,22939,240.4
55081,1,2150,472.51,3.16,68,14.94
55083,1,2624,698.69,0.0,0,0.0
55085,0,917,259.44,0.0,0,0.0
55087,1,17762,961.39,2.6,462,25.01
55089,2,13362,1513.52,8.31,1110,125.73
55091,1,52,71.61,0.0,0,0.0
55093,1,2955,710.29,0.0,0,0.0
55095,1,1675,386.4,2.75,46,10.61
55097,1,3224,456.66,0.0,0,0.0
55099,0,130,96.37,0.0,0,0.0
55101,1,104433,5344.63,2.56,2678,137.05
55103,1,1117,636.87,21.75,243,138.55
55105,1,45103,2788.11,2.8,1265,78.2
55107,1,522,368.05,0.0,0,0.0
55109,1,6099,693.72,0.26,16,1.82
55111,1,6376,1002.58,4.38,279,43.87
55113,0,528,322.54,0.0,0,0.0
55115,1,3304,805.68,0.0,0,0.0
55117,1,8806,764.38,2.98,262,22.74
55119,1,243,119.38,0.0,0,0.0
55121,1,2943,999.73,0.0,0,0.0
55123,1,1234,404.38,0.0,0,0.0
55125,0,583,269.99,0.0,0,0.0
55127,1,27933,2711.6,3.76,1051,102.03
55129,0,172,109.63,0.0,0,0.0
55131,1,18038,1340.77,3.64,657,48.83
55133,2,55741,1397.44,4.0,2228,55.86
55135,1,3481,676.66,6.0,209,40.63
55137,0,829,343.76,0.0,0,0.0
55139,1,23117,1360.42,1.72,397,23.36
55141,1,1273,173.73,3.38,43,5.87
56001,2,1530,401.55,0.0,0,0.0
56003,1,536,450.38,0.0,0,0.0
56005,2,2874,602.41,0.0,0,0.0
56007,1,1171,756.61,4.1,48,31.01
56009,1,1926,1376.01,0.0,0,0.0
56011,1,457,616.73,0.0,0,0.0
56013,1,19328,4822.84,2.54,490,122.27
56015,0,430,319.99,0.0,0,0.0
56017,0,748,1598.29,0.0,0,0.0
56019,0,1531,1798.0,5.42,83,97.48
56021,2,15487,1585.29,0.83,129,13.2
56023,1,1192,627.01,0.0,0,0.0
56025,1,6373,790.6,0.6,38,4.71
56027,0,172,702.61,0.0,0,0.0
56029,0,669,229.73,0.0,0,0.0
56031,0,67,77.25,0.0,0,0.0
