geoid,2018, total_count, total_count (/10K pop), total_tested, total_Confirmed (%), race_White_count, race_White_tested, race_White_Confirmed (%), race_Black_count, race_Black_tested, race_Black_Confirmed (%), race_Asian_count, race_Asian_tested, race_Asian_Confirmed (%), race_Hispanic_count, race_Hispanic_tested, race_Hispanic_Confirmed (%), race_NH/PI*_count, race_NH/PI*_tested, race_NH/PI*_Confirmed (%), race_AI/AN**_count, race_AI/AN**_tested, race_AI/AN**_Confirmed (%), race_unkown_count, race_unkown_tested, race_unkown_Confirmed (%), race_other_count, race_other_tested, race_other_Confirmed (%), age_Unknown_count, age_Unknown_tested, age_Unknown_Confirmed (%), age_<20_count, age_<20_tested, age_<20_Confirmed (%), age_20-29_count, age_20-29_tested, age_20-29_Confirmed (%), age_30-39_count, age_30-39_tested, age_30-39_Confirmed (%), age_40-49_count, age_40-49_tested, age_40-49_Confirmed (%), age_50-59_count, age_50-59_tested, age_50-59_Confirmed (%), age_60-69_count, age_60-69_tested, age_60-69_Confirmed (%), age_70-79_count, age_70-79_tested, age_70-79_Confirmed (%), age_80+_count, age_80+_tested, age_80+_Confirmed (%), gender_male_count, gender_male_tested, gender_male_Confirmed (%), gender_female_count, gender_female_tested, gender_female_Confirmed (%), gender_unkown_count, gender_unkown_tested, gender_unkown_Confirmed (%)
60002,2,123,51.11,1784,6.89,55,1010,5.45,8,29,27.59,0,28,0.0,28,76,36.84,0,0,0.0,0,0,0.0,25,568,4.4,0,69,0.0,0,0,0.0,13,162,8.02,19,255,7.45,24,218,11.01,25,279,8.96,21,342,6.14,16,296,5.41,0,148,0.0,0,81,0.0,65,728,8.93,58,998,5.81,0,58,0.0
60004,2,393,77.19,8846,4.44,121,2726,4.44,9,157,5.73,17,136,12.5,71,322,22.05,0,10,0.0,0,0,0.0,153,5299,2.89,21,193,10.88,0,154,0.0,34,600,5.67,62,970,6.39,56,1039,5.39,57,1058,5.39,61,1188,5.13,42,1180,3.56,27,825,3.27,50,1832,2.73,170,3229,5.26,195,4415,4.42,28,1202,2.33
60005,3,242,81.93,4374,5.53,66,742,8.89,13,44,29.55,10,51,19.61,53,148,35.81,0,0,0.0,0,0,0.0,89,3306,2.69,10,77,12.99,0,0,0.0,16,317,5.05,38,469,8.1,39,536,7.28,41,545,7.52,35,620,5.65,26,622,4.18,19,517,3.68,28,744,3.76,109,1700,6.41,133,2231,5.96,0,443,0.0
60007,2,381,114.0,3904,9.76,124,553,22.42,0,17,0.0,12,43,27.91,59,131,45.04,0,0,0.0,0,0,0.0,163,3099,5.26,15,59,25.42,0,7,0.0,17,183,9.29,38,475,8.0,36,467,7.71,49,463,10.58,52,613,8.48,52,690,7.54,54,436,12.39,83,570,14.56,175,1614,10.84,203,2186,9.29,0,104,0.0
60008,3,368,168.55,4358,8.44,62,798,7.77,0,18,0.0,6,58,10.34,152,344,44.19,0,0,0.0,0,0,0.0,131,3053,4.29,12,83,14.46,0,0,0.0,29,319,9.09,41,561,7.31,69,586,11.77,80,610,13.11,70,672,10.42,50,736,6.79,20,488,4.1,9,381,2.36,196,1915,10.23,169,2336,7.23,0,107,0.0
60010,2,201,43.61,3993,5.03,94,1360,6.91,0,17,0.0,8,74,10.81,9,50,18.0,0,0,0.0,0,0,0.0,81,2421,3.35,7,63,11.11,0,0,0.0,24,376,6.38,32,462,6.93,26,358,7.26,14,497,2.82,38,721,5.27,25,645,3.88,16,467,3.43,26,465,5.59,106,1659,6.39,94,2272,4.14,0,62,0.0
60012,2,94,85.78,930,10.11,69,473,14.59,0,0,0.0,0,10,0.0,8,18,44.44,0,0,0.0,0,0,0.0,11,405,2.72,0,17,0.0,0,0,0.0,0,69,0.0,7,107,6.54,0,80,0.0,6,87,6.9,15,171,8.77,0,152,0.0,12,114,10.53,43,150,28.67,42,382,10.99,51,540,9.44,0,8,0.0
60013,2,135,52.27,1810,7.46,75,891,8.42,0,7,0.0,0,9,0.0,46,75,61.33,0,0,0.0,0,0,0.0,10,809,1.24,0,16,0.0,0,0,0.0,14,151,9.27,24,242,9.92,22,239,9.21,18,249,7.23,29,328,8.84,21,348,6.03,0,153,0.0,0,100,0.0,59,784,7.53,76,1005,7.56,0,21,0.0
60014,2,349,72.04,4280,8.15,209,1980,10.56,11,43,25.58,11,33,33.33,105,234,44.87,0,0,0.0,0,0,0.0,10,1921,0.52,0,61,0.0,0,0,0.0,35,323,10.84,43,529,8.13,61,626,9.74,56,596,9.4,52,730,7.12,41,651,6.3,25,402,6.22,36,422,8.53,146,1724,8.47,201,2435,8.25,0,121,0.0
60015,2,211,76.86,3210,6.57,143,1644,8.7,6,17,35.29,11,61,18.03,10,50,20.0,0,0,0.0,0,0,0.0,25,1274,1.96,15,160,9.38,0,0,0.0,13,336,3.87,23,433,5.31,18,343,5.25,28,404,6.93,33,508,6.5,21,480,4.38,31,386,8.03,44,319,13.79,85,1411,6.02,124,1705,7.27,0,94,0.0
60016,3,1169,196.02,8864,13.19,262,2020,12.97,55,199,27.64,187,691,27.06,216,626,34.5,7,53,13.21,8,41,19.51,321,4696,6.84,113,538,21.0,0,13,0.0,63,380,16.58,192,1315,14.6,169,1356,12.46,178,1271,14.0,217,1592,13.63,188,1428,13.17,74,791,9.36,87,718,12.12,563,3582,15.72,579,4723,12.26,27,559,4.83
60018,3,706,232.34,5243,13.47,124,1217,10.19,13,67,19.4,28,170,16.47,262,797,32.87,0,23,0.0,0,10,0.0,248,2764,8.97,27,195,13.85,0,10,0.0,42,293,14.33,123,758,16.23,106,758,13.98,127,707,17.96,112,839,13.35,75,719,10.43,40,475,8.42,81,684,11.84,333,2098,15.87,356,2802,12.71,17,343,4.96
60020,1,48,48.85,1105,4.34,19,639,2.97,0,28,0.0,0,14,0.0,8,70,11.43,0,0,0.0,0,0,0.0,15,325,4.62,0,26,0.0,0,0,0.0,0,58,0.0,0,126,0.0,11,148,7.43,11,165,6.67,9,180,5.0,8,181,4.42,0,128,0.0,0,118,0.0,20,464,4.31,27,627,4.31,0,14,0.0
60021,2,25,45.06,377,6.63,19,187,10.16,0,0,0.0,0,0,0.0,0,10,0.0,0,0,0.0,0,0,0.0,0,174,0.0,0,0,0.0,0,0,0.0,0,32,0.0,8,55,14.55,0,62,0.0,0,42,0.0,8,62,12.9,0,62,0.0,0,37,0.0,0,25,0.0,8,169,4.73,17,203,8.37,0,0,0.0
60022,2,36,42.47,878,4.1,26,528,4.92,0,0,0.0,0,12,0.0,0,11,0.0,0,0,0.0,0,0,0.0,0,275,0.0,0,46,0.0,0,0,0.0,6,139,4.32,9,116,7.76,0,64,0.0,0,109,0.0,10,146,6.85,0,154,0.0,0,107,0.0,0,43,0.0,20,396,5.05,16,469,3.41,0,13,0.0
60025,2,435,106.06,5128,8.48,196,2110,9.29,7,58,12.07,47,271,17.34,54,190,28.42,0,16,0.0,0,21,0.0,80,2095,3.82,47,367,12.81,0,0,0.0,40,396,10.1,57,654,8.72,45,583,7.72,88,773,11.38,81,869,9.32,51,844,6.04,29,504,5.75,44,502,8.76,206,1919,10.73,205,2661,7.7,24,548,4.38
60026,2,173,122.54,2986,5.79,77,761,10.12,0,24,0.0,24,113,21.24,12,91,13.19,0,10,0.0,0,6,0.0,37,1853,2.0,18,128,14.06,0,13,0.0,8,187,4.28,14,299,4.68,17,338,5.03,20,413,4.84,25,432,5.79,13,435,2.99,22,279,7.89,54,590,9.15,57,679,8.39,101,1028,9.82,15,1279,1.17
60029,2,9,160.71,97,9.28,0,27,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,58,0.0,0,10,0.0,0,0,0.0,0,6,0.0,0,22,0.0,0,18,0.0,0,14,0.0,0,20,0.0,0,14,0.0,0,0,0.0,0,0,0.0,7,58,12.07,0,38,0.0,0,0,0.0
60030,2,225,61.11,3853,5.84,105,2301,4.56,13,120,10.83,8,87,9.2,61,344,17.73,0,7,0.0,0,0,0.0,24,808,2.97,12,181,6.63,0,0,0.0,25,414,6.04,55,523,10.52,27,488,5.53,30,500,6.0,36,711,5.06,29,561,5.17,13,380,3.42,10,276,3.62,108,1673,6.46,110,2080,5.29,7,100,7.0
60031,2,386,103.84,4876,7.92,126,2238,5.63,49,420,11.67,26,233,11.16,115,623,18.46,0,16,0.0,0,7,0.0,44,1068,4.12,22,271,8.12,0,0,0.0,37,412,8.98,78,734,10.63,63,681,9.25,52,665,7.82,69,1009,6.84,40,807,4.96,18,332,5.42,29,233,12.45,171,2035,8.4,211,2667,7.91,0,174,0.0
60033,1,237,173.23,1594,14.87,37,417,8.87,0,0,0.0,0,0,0.0,190,502,37.85,0,0,0.0,0,0,0.0,0,642,0.0,0,24,0.0,0,0,0.0,36,251,14.34,38,300,12.67,44,239,18.41,54,277,19.49,36,203,17.73,16,162,9.88,8,116,6.9,0,46,0.0,112,675,16.59,125,892,14.01,0,27,0.0
60034,1,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60035,2,298,100.22,4806,6.2,145,2381,6.09,16,49,32.65,8,44,18.18,64,251,25.5,0,0,0.0,0,0,0.0,41,1919,2.14,21,157,13.38,0,0,0.0,16,431,3.71,51,635,8.03,48,553,8.68,45,638,7.05,46,774,5.94,26,688,3.78,27,587,4.6,39,497,7.85,149,2098,7.1,147,2630,5.59,0,78,0.0
60040,3,182,339.17,997,18.25,65,207,31.4,0,24,0.0,0,9,0.0,95,318,29.87,0,0,0.0,0,0,0.0,15,412,3.64,0,25,0.0,0,0,0.0,12,94,12.77,12,113,10.62,26,134,19.4,29,165,17.58,28,152,18.42,17,105,16.19,23,106,21.7,35,125,28.0,80,399,20.05,96,537,17.88,6,61,9.84
60041,2,55,61.82,912,6.03,25,555,4.5,0,10,0.0,0,0,0.0,17,101,16.83,0,0,0.0,0,0,0.0,8,208,3.85,0,36,0.0,0,0,0.0,0,64,0.0,11,142,7.75,10,125,8.0,8,101,7.92,11,173,6.36,7,162,4.32,0,96,0.0,0,48,0.0,26,372,6.99,29,510,5.69,0,30,0.0
60042,2,54,64.13,684,7.89,19,301,6.31,0,0,0.0,0,10,0.0,26,72,36.11,0,0,0.0,0,0,0.0,6,275,2.18,0,20,0.0,0,0,0.0,0,54,0.0,14,102,13.73,9,92,9.78,11,125,8.8,9,98,9.18,0,128,0.0,0,54,0.0,0,31,0.0,25,266,9.4,29,411,7.06,0,7,0.0
60043,2,19,75.64,305,6.23,15,158,9.49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,121,0.0,0,19,0.0,0,0,0.0,0,39,0.0,0,41,0.0,0,33,0.0,0,42,0.0,9,93,9.68,0,29,0.0,0,15,0.0,0,12,0.0,9,151,5.96,10,149,6.71,0,0,0.0
60044,2,114,113.97,1537,7.42,62,831,7.46,10,32,31.25,15,44,34.09,11,83,13.25,0,0,0.0,0,0,0.0,9,454,1.98,7,88,7.95,0,0,0.0,6,136,4.41,9,174,5.17,13,152,8.55,7,175,4.0,12,240,5.0,10,253,3.95,15,190,7.89,42,217,19.35,47,631,7.45,67,870,7.7,0,36,0.0
60045,2,138,65.31,2715,5.08,99,1878,5.27,0,22,0.0,6,48,12.5,0,38,0.0,0,6,0.0,0,0,0.0,20,576,3.47,7,146,4.79,0,0,0.0,7,233,3.0,26,303,8.58,9,173,5.2,22,252,8.73,31,409,7.58,22,419,5.25,9,360,2.5,12,562,2.14,74,1165,6.35,63,1492,4.22,0,58,0.0
60046,2,241,68.3,3134,7.69,107,1769,6.05,14,99,14.14,10,77,12.99,66,266,24.81,0,0,0.0,0,7,0.0,31,761,4.07,11,150,7.33,0,0,0.0,29,322,9.01,35,447,7.83,36,444,8.11,32,493,6.49,50,525,9.52,30,447,6.71,8,224,3.57,21,228,9.21,121,1294,9.35,119,1742,6.83,0,98,0.0
60047,2,516,121.02,5530,9.33,319,1855,17.2,0,25,0.0,9,125,7.2,44,144,30.56,0,0,0.0,0,0,0.0,133,3283,4.05,8,94,8.51,0,0,0.0,56,443,12.64,32,584,5.48,32,569,5.62,50,631,7.92,62,885,7.01,59,721,8.18,74,647,11.44,151,1046,14.44,229,2106,10.87,285,3349,8.51,0,75,0.0
60048,2,186,64.01,2938,6.33,134,1728,7.75,8,42,19.05,0,73,0.0,13,87,14.94,0,0,0.0,0,0,0.0,20,878,2.28,7,125,5.6,0,0,0.0,10,270,3.7,17,337,5.04,13,292,4.45,30,326,9.2,15,475,3.16,21,507,4.14,23,345,6.67,57,385,14.81,83,1337,6.21,100,1559,6.41,0,42,0.0
60050,2,248,75.77,3105,7.99,137,1704,8.04,0,26,0.0,10,35,28.57,83,237,35.02,0,0,0.0,0,7,0.0,12,1054,1.14,0,38,0.0,0,0,0.0,15,219,6.85,25,322,7.76,27,442,6.11,47,401,11.72,42,487,8.62,38,470,8.09,29,407,7.13,25,357,7.0,127,1257,10.1,121,1797,6.73,0,51,0.0
60051,2,144,61.81,2079,6.93,93,1277,7.28,0,21,0.0,0,7,0.0,36,88,40.91,0,0,0.0,0,0,0.0,7,649,1.08,0,32,0.0,0,0,0.0,8,135,5.93,25,273,9.16,15,271,5.54,26,269,9.67,34,428,7.94,23,328,7.01,8,226,3.54,0,149,0.0,68,868,7.83,75,1179,6.36,0,32,0.0
60053,3,335,144.05,3362,9.96,91,861,10.57,15,53,28.3,73,395,18.48,26,105,24.76,0,43,0.0,0,11,0.0,81,1581,5.12,40,313,12.78,0,6,0.0,11,155,7.1,35,391,8.95,56,538,10.41,46,418,11.0,56,506,11.07,70,515,13.59,30,420,7.14,31,413,7.51,167,1369,12.2,168,1904,8.82,0,89,0.0
60056,3,684,123.8,6462,10.58,135,1506,8.96,15,73,20.55,55,284,19.37,225,452,49.78,0,34,0.0,0,15,0.0,204,3836,5.32,43,262,16.41,0,0,0.0,41,489,8.38,109,911,11.96,140,1000,14.0,156,1043,14.96,124,1082,11.46,65,990,6.57,27,567,4.76,22,376,5.85,338,2785,12.14,338,3540,9.55,8,137,5.84
60060,2,485,130.35,3656,13.27,95,1421,6.69,7,51,13.73,20,130,15.38,266,805,33.04,0,0,0.0,0,10,0.0,62,1028,6.03,33,206,16.02,0,0,0.0,49,329,14.89,103,631,16.32,64,515,12.43,92,547,16.82,104,613,16.97,59,575,10.26,6,296,2.03,8,148,5.41,244,1590,15.35,238,1963,12.12,0,103,0.0
60061,3,196,72.58,2752,7.12,73,1004,7.27,7,34,20.59,19,171,11.11,60,222,27.03,0,10,0.0,0,7,0.0,24,1178,2.04,11,126,8.73,0,6,0.0,13,230,5.65,40,387,10.34,29,308,9.42,34,393,8.65,33,376,8.78,20,354,5.65,9,241,3.73,18,457,3.94,96,1030,9.32,100,1602,6.24,0,120,0.0
60062,2,362,89.47,6810,5.32,180,2646,6.8,6,80,7.5,30,264,11.36,23,209,11.0,0,22,0.0,0,10,0.0,87,3294,2.64,33,285,11.58,0,17,0.0,15,404,3.71,39,684,5.7,28,705,3.97,43,841,5.11,60,1097,5.47,57,1029,5.54,42,824,5.1,78,1209,6.45,165,2514,6.56,189,3637,5.2,8,659,1.21
60064,0,673,428.53,2428,27.72,126,319,39.5,139,610,22.79,21,27,77.78,305,816,37.38,0,0,0.0,0,0,0.0,57,560,10.18,22,95,23.16,0,6,0.0,110,348,31.61,183,508,36.02,91,346,26.3,94,376,25.0,87,373,23.32,69,301,22.92,24,113,21.24,15,57,26.32,383,1038,36.9,281,1279,21.97,9,111,8.11
60067,2,279,73.08,5656,4.93,111,1435,7.74,9,44,20.45,8,185,4.32,36,264,13.64,0,7,0.0,0,0,0.0,96,3639,2.64,14,78,17.95,0,9,0.0,28,361,7.76,47,711,6.61,41,694,5.91,37,683,5.42,43,988,4.35,31,903,3.43,22,610,3.61,30,697,4.3,110,2018,5.45,161,3210,5.02,8,428,1.87
60068,2,354,93.81,4924,7.19,210,1920,10.94,0,26,0.0,21,134,15.67,19,122,15.57,0,7,0.0,0,0,0.0,80,2499,3.2,19,213,8.92,0,0,0.0,17,342,4.97,53,629,8.43,37,628,5.89,33,598,5.52,51,846,6.03,48,738,6.5,24,521,4.61,91,618,14.72,150,2064,7.27,195,2801,6.96,9,59,15.25
60069,2,102,124.6,2252,4.53,63,567,11.11,0,69,0.0,0,105,0.0,6,135,4.44,0,0,0.0,0,0,0.0,21,1315,1.6,0,53,0.0,0,0,0.0,0,123,0.0,14,259,5.41,8,205,3.9,7,261,2.68,15,310,4.84,10,244,4.1,17,264,6.44,30,584,5.14,41,762,5.38,61,1393,4.38,0,97,0.0
60070,3,283,176.33,2447,11.57,44,464,9.48,0,14,0.0,7,35,20.0,151,372,40.59,0,0,0.0,0,0,0.0,64,1493,4.29,12,64,18.75,0,0,0.0,25,183,13.66,39,321,12.15,55,322,17.08,65,297,21.89,46,322,14.29,23,312,7.37,12,226,5.31,18,462,3.9,143,933,15.33,136,1392,9.77,0,122,0.0
60071,2,17,47.47,281,6.05,13,166,7.83,0,0,0.0,0,0,0.0,0,7,0.0,0,0,0.0,0,0,0.0,0,101,0.0,0,0,0.0,0,0,0.0,0,10,0.0,0,40,0.0,0,37,0.0,0,42,0.0,0,50,0.0,0,38,0.0,0,41,0.0,0,22,0.0,8,143,5.59,9,130,6.92,0,8,0.0
60072,2,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
60073,2,1152,186.69,8103,14.22,136,2546,5.34,37,278,13.31,25,233,10.73,783,2785,28.11,0,20,0.0,0,10,0.0,129,1897,6.8,39,334,11.68,0,9,0.0,138,914,15.1,229,1464,15.64,219,1224,17.89,254,1473,17.24,184,1255,14.66,78,835,9.34,34,439,7.74,15,490,3.06,541,3080,17.56,598,4592,13.02,13,431,3.02
60074,3,501,126.91,4278,11.71,65,704,9.23,16,74,21.62,16,100,16.0,237,626,37.86,0,0,0.0,0,0,0.0,154,2677,5.75,12,90,13.33,0,0,0.0,42,393,10.69,86,761,11.3,117,765,15.29,99,634,15.62,82,733,11.19,50,573,8.73,13,265,4.91,12,153,7.84,234,1882,12.43,261,2303,11.33,6,93,6.45
60076,3,574,180.12,5566,10.31,130,1291,10.07,50,237,21.1,91,466,19.53,62,217,28.57,0,41,0.0,0,19,0.0,99,2602,3.8,138,693,19.91,0,0,0.0,40,303,13.2,85,718,11.84,87,734,11.85,82,756,10.85,110,924,11.9,82,952,8.61,32,569,5.62,56,605,9.26,249,2412,10.32,320,3054,10.48,0,100,0.0
60077,3,440,155.32,4260,10.33,101,955,10.58,29,175,16.57,76,411,18.49,69,221,31.22,11,44,25.0,0,10,0.0,75,1953,3.84,77,491,15.68,0,7,0.0,22,205,10.73,60,520,11.54,91,701,12.98,74,690,10.72,74,771,9.6,65,735,8.84,34,364,9.34,20,267,7.49,206,1688,12.2,231,2487,9.29,0,85,0.0
60081,2,50,51.76,700,7.14,35,424,8.25,0,0,0.0,0,8,0.0,9,39,23.08,0,0,0.0,0,0,0.0,0,209,0.0,0,16,0.0,0,0,0.0,0,54,0.0,17,103,16.5,0,79,0.0,10,93,10.75,0,143,0.0,8,118,6.78,0,80,0.0,0,30,0.0,22,333,6.61,28,351,7.98,0,16,0.0
60083,2,108,108.11,1224,8.82,24,466,5.15,21,135,15.56,16,108,14.81,30,189,15.87,0,0,0.0,0,0,0.0,9,257,3.5,8,63,12.7,0,0,0.0,0,101,0.0,17,170,10.0,24,172,13.95,22,196,11.22,13,234,5.56,19,187,10.16,7,123,5.69,0,41,0.0,55,529,10.4,52,657,7.91,0,38,0.0
60084,2,200,120.39,1578,12.67,67,715,9.37,0,14,0.0,0,25,0.0,86,219,39.27,0,0,0.0,0,0,0.0,39,568,6.87,0,35,0.0,0,0,0.0,16,113,14.16,33,206,16.02,30,220,13.64,40,257,15.56,22,255,8.63,10,242,4.13,26,163,15.95,23,121,19.01,83,632,13.13,116,914,12.69,0,32,0.0
60085,3,2516,355.12,12703,19.81,196,1826,10.73,196,1371,14.3,11,192,5.73,1777,5355,33.18,0,7,0.0,0,29,0.0,275,3523,7.81,55,400,13.75,0,0,0.0,263,1415,18.59,475,2468,19.25,430,1943,22.13,503,2140,23.5,469,2280,20.57,267,1607,16.61,76,587,12.95,33,258,12.79,1168,5542,21.08,1303,6497,20.06,45,664,6.78
60087,3,714,267.64,4677,15.27,81,969,8.36,62,540,11.48,13,85,15.29,437,1934,22.6,0,0,0.0,0,11,0.0,91,943,9.65,28,190,14.74,0,0,0.0,85,547,15.54,131,876,14.95,103,710,14.51,141,705,20.0,126,834,15.11,71,600,11.83,30,263,11.41,27,139,19.42,325,1891,17.19,379,2547,14.88,10,239,4.18
60088,3,219,172.96,705,31.06,105,80,131.25,55,40,137.5,8,18,44.44,25,16,156.25,0,0,0.0,0,0,0.0,21,536,3.92,0,12,0.0,0,0,0.0,57,98,58.16,110,432,25.46,35,100,35.0,7,29,24.14,0,24,0.0,0,18,0.0,0,0,0.0,0,0,0.0,142,415,34.22,77,282,27.3,0,8,0.0
60089,3,347,83.83,4375,7.93,167,1718,9.72,0,46,0.0,24,251,9.56,71,361,19.67,0,7,0.0,0,0,0.0,67,1766,3.79,15,221,6.79,0,8,0.0,13,276,4.71,39,508,7.68,35,511,6.85,58,705,8.23,54,709,7.62,45,773,5.82,36,446,8.07,67,439,15.26,151,1650,9.15,195,2652,7.35,0,73,0.0
60090,3,850,220.92,5406,15.72,134,956,14.02,10,66,15.15,31,209,14.83,398,911,43.69,0,8,0.0,0,0,0.0,235,3000,7.83,37,251,14.74,0,0,0.0,51,340,15.0,133,804,16.54,130,841,15.46,151,849,17.79,135,765,17.65,99,805,12.3,48,397,12.09,103,600,17.17,419,2242,18.69,416,3009,13.83,15,155,9.68
60091,2,187,68.33,2905,6.44,128,1573,8.14,0,27,0.0,6,104,5.77,8,40,20.0,0,0,0.0,0,0,0.0,28,921,3.04,12,235,5.11,0,9,0.0,21,404,5.2,25,336,7.44,17,273,6.23,28,408,6.86,34,546,6.23,22,395,5.57,17,298,5.7,23,236,9.75,89,1294,6.88,98,1566,6.26,0,45,0.0
60093,2,197,101.33,2461,8.0,107,1317,8.12,0,9,0.0,7,34,20.59,44,141,31.21,0,0,0.0,0,0,0.0,27,815,3.31,10,142,7.04,0,0,0.0,30,367,8.17,40,409,9.78,24,261,9.2,33,346,9.54,41,435,9.43,11,294,3.74,9,193,4.66,9,154,5.84,107,1125,9.51,86,1303,6.6,0,33,0.0
60096,2,45,66.15,576,7.81,25,287,8.71,0,36,0.0,0,8,0.0,9,83,10.84,0,0,0.0,0,0,0.0,0,130,0.0,0,31,0.0,0,0,0.0,0,46,0.0,8,71,11.27,7,102,6.86,10,71,14.08,8,101,7.92,0,92,0.0,0,58,0.0,0,34,0.0,22,275,8.0,23,278,8.27,0,23,0.0
60097,1,47,43.41,870,5.4,36,520,6.92,0,7,0.0,0,0,0.0,8,35,22.86,0,0,0.0,0,0,0.0,0,300,0.0,0,6,0.0,0,0,0.0,0,74,0.0,11,110,10.0,0,108,0.0,0,104,0.0,11,175,6.29,11,161,6.83,0,103,0.0,0,35,0.0,22,422,5.21,25,440,5.68,0,8,0.0
60098,2,392,120.52,4150,9.45,184,1767,10.41,13,81,16.05,9,14,64.29,154,386,39.9,0,0,0.0,0,0,0.0,29,1858,1.56,0,40,0.0,0,0,0.0,37,370,10.0,57,607,9.39,42,537,7.82,45,480,9.38,67,621,10.79,67,610,10.98,36,421,8.55,41,504,8.13,190,1545,12.3,199,2513,7.92,0,92,0.0
60099,3,615,198.81,4648,13.23,68,847,8.03,143,865,16.53,10,54,18.52,317,1167,27.16,0,0,0.0,0,6,0.0,58,1526,3.8,19,181,10.5,0,0,0.0,94,564,16.67,121,754,16.05,98,676,14.5,127,803,15.82,84,781,10.76,44,635,6.93,32,281,11.39,15,149,10.07,268,1857,14.43,339,2595,13.06,8,196,4.08
60101,3,850,216.75,5259,16.16,111,984,11.28,18,118,15.25,16,119,13.45,527,1138,46.31,0,8,0.0,0,0,0.0,146,2671,5.47,30,216,13.89,0,6,0.0,69,420,16.43,161,892,18.05,159,878,18.11,192,850,22.59,138,871,15.84,89,724,12.29,28,353,7.93,14,265,5.28,454,2492,18.22,393,2688,14.62,0,79,0.0
60102,2,208,63.53,2668,7.8,101,1108,9.12,7,35,20.0,21,45,46.67,49,131,37.4,0,8,0.0,0,0,0.0,25,1305,1.92,0,31,0.0,0,0,0.0,25,210,11.9,37,354,10.45,34,334,10.18,31,334,9.28,45,476,9.45,21,382,5.5,7,300,2.33,8,275,2.91,103,1107,9.3,104,1490,6.98,0,71,0.0
60103,2,334,79.15,4337,7.7,94,1007,9.33,7,55,12.73,32,163,19.63,58,141,41.13,0,10,0.0,0,0,0.0,132,2898,4.55,9,62,14.52,0,0,0.0,14,310,4.52,60,587,10.22,53,694,7.64,61,569,10.72,75,779,9.63,44,586,7.51,14,369,3.79,13,438,2.97,150,1713,8.76,179,2345,7.63,0,279,0.0
60104,0,461,242.64,3293,14.0,25,268,9.33,224,1422,15.75,0,7,0.0,102,327,31.19,0,0,0.0,0,0,0.0,87,1148,7.58,17,118,14.41,0,0,0.0,34,186,18.28,85,478,17.78,56,515,10.87,85,534,15.92,95,620,15.32,51,504,10.12,42,336,12.5,13,117,11.11,227,1399,16.23,228,1801,12.66,6,93,6.45
60106,3,555,271.23,4054,13.69,79,1173,6.73,17,222,7.66,15,101,14.85,319,719,44.37,0,7,0.0,0,0,0.0,113,1697,6.66,12,133,9.02,0,0,0.0,36,185,19.46,103,495,20.81,122,632,19.3,101,605,16.69,88,683,12.88,52,502,10.36,26,396,6.57,27,553,4.88,310,1689,18.35,243,2261,10.75,0,104,0.0
60107,3,694,171.62,5421,12.8,63,508,12.4,13,100,13.0,41,183,22.4,262,542,48.34,10,19,52.63,0,0,0.0,287,3980,7.21,15,87,17.24,0,8,0.0,46,359,12.81,139,913,15.22,131,935,14.01,133,861,15.45,134,1032,12.98,69,665,10.38,34,373,9.12,7,275,2.55,345,2229,15.48,333,2866,11.62,16,326,4.91
60108,2,356,156.37,4010,8.88,146,1168,12.5,14,93,15.05,30,129,23.26,52,172,30.23,0,0,0.0,0,0,0.0,100,2372,4.22,8,72,11.11,0,0,0.0,14,140,10.0,38,417,9.11,37,489,7.57,41,483,8.49,40,629,6.36,66,690,9.57,50,584,8.56,70,575,12.17,159,1582,10.05,172,2034,8.46,25,394,6.35
60109,2,13,228.87,346,3.76,0,25,0.0,0,0,0.0,0,0,0.0,0,14,0.0,0,0,0.0,0,0,0.0,10,298,3.36,0,0,0.0,0,0,0.0,0,21,0.0,0,51,0.0,0,35,0.0,0,37,0.0,0,42,0.0,0,29,0.0,0,47,0.0,0,79,0.0,0,44,0.0,6,66,9.09,6,236,2.54
60110,3,773,196.53,3960,19.52,66,498,13.25,19,66,28.79,8,52,15.38,423,665,63.61,0,0,0.0,0,0,0.0,251,2621,9.58,6,55,10.91,0,0,0.0,99,482,20.54,149,833,17.89,128,687,18.63,190,788,24.11,124,611,20.29,61,345,17.68,17,144,11.81,0,66,0.0,387,1750,22.11,373,2112,17.66,13,98,13.27
